s[0] = 17.105306
s[1] = 15.421224
s[2] = 6.604987
s[3] = 12.908367
s[4] = 3.385255
s[5] = 19.055306
s[6] = 11.909681
s[7] = 50.861224
s[8] = 11.113661
s[9] = 6.871824
s[10] = 5.213253
s[11] = 7.149885
s[12] = 9.812130
s[13] = 16.384439
s[14] = 18.503559
s[15] = 51.757538
s[16] = 8.528253
s[17] = 8.455306
s[18] = 10.344898
s[19] = 22.187755
s[20] = 13.060153
s[21] = 16.431582
s[22] = 9.344082
s[23] = 13.938457
s[24] = 33.175702
s[25] = 0.000000
