0,0,0,0,0,28,50,67,105,148,206,297,430,511,513,
0,0,0,0,0,16,46,71,95,141,205,313,414,489,513,
0,0,0,0,0,27,47,73,102,143,192,273,421,510,513,
0,0,0,0,0,19,48,75,105,136,199,315,447,512,513,
0,0,0,0,0,23,46,73,104,145,205,284,369,488,513,
5,5,5,5,5,29,46,60,96,132,208,284,382,509,513,
0,0,0,0,0,0,37,69,99,141,216,315,407,512,513,
0,0,0,0,0,0,33,65,89,134,183,256,371,511,513,
0,0,0,0,13,32,45,64,88,157,210,272,402,512,513,
0,20,20,20,20,20,38,54,88,128,201,267,363,511,513,

0,0,0,0,0,36,62,94,138,166,302,370,407,513,513,
0,0,0,0,15,32,53,74,109,169,238,324,485,485,513,
0,0,0,0,17,38,58,83,115,133,194,261,261,451,451,
0,0,0,0,18,28,50,61,121,161,231,274,420,513,513,
0,0,0,0,0,0,44,62,94,158,206,224,323,398,507,
0,0,0,0,0,30,52,71,104,154,221,340,456,513,513,
0,0,0,0,0,18,47,86,134,175,260,344,481,481,513,
0,0,0,19,19,19,46,64,88,145,175,257,422,482,513,
0,0,0,0,0,0,41,79,79,137,232,293,362,486,513,
0,0,0,0,0,25,54,85,119,171,253,321,416,513,513,

0,0,0,0,19,42,63,95,146,209,312,513,513,513,513,
0,0,0,0,0,34,59,81,117,145,216,286,412,513,513,
0,0,0,0,0,38,46,75,103,162,227,286,286,404,513,
0,0,0,0,0,34,48,81,111,192,275,368,474,513,513,
0,0,0,0,26,26,46,68,110,170,195,275,390,490,513,
0,17,17,17,17,26,64,87,126,154,259,406,509,513,513,
0,0,0,0,0,26,55,85,138,201,275,373,426,512,513,
0,0,0,0,0,26,51,73,95,169,210,285,365,502,513,
0,0,0,0,28,36,63,90,120,168,225,282,395,510,513,
0,0,0,0,0,40,58,94,124,168,252,361,459,513,513,

0,0,0,0,22,30,63,87,138,171,282,359,443,513,513,
0,0,0,0,0,38,61,95,123,185,257,312,367,467,467,
0,0,0,0,23,39,49,87,117,161,234,330,505,513,513,
0,0,0,0,20,46,68,102,138,186,263,388,476,476,513,
0,0,0,0,21,46,78,116,172,232,361,511,513,513,513,
0,0,0,0,0,44,56,94,157,222,267,437,509,513,513,
0,0,0,0,23,37,59,96,148,211,290,404,481,513,513,
0,0,0,0,0,32,61,81,146,183,263,399,399,508,513,
0,0,0,0,22,44,69,97,142,224,307,343,511,513,513,
0,0,0,13,13,40,68,92,127,177,240,324,419,512,513,

13,13,13,13,13,35,67,86,124,161,240,299,392,513,513,
0,0,0,0,0,41,52,85,120,164,225,310,346,511,511,
0,0,0,0,23,45,69,115,152,217,243,318,494,494,513,
0,13,13,13,20,39,62,112,140,237,355,513,513,513,513,
0,0,0,0,0,40,70,105,165,228,328,386,513,513,513,
0,0,0,0,0,47,70,102,152,204,286,348,439,513,513,
0,0,0,0,0,37,58,77,117,169,249,329,471,511,513,
0,0,0,0,0,33,62,95,153,181,253,279,279,513,513,
0,0,0,0,19,36,64,92,129,182,286,500,500,513,513,
0,0,0,0,21,39,56,84,115,186,207,286,495,513,513,

0,0,0,0,0,35,49,86,111,145,226,304,402,503,513,
0,0,0,0,13,42,64,103,155,239,333,333,333,513,513,
0,0,0,0,0,46,64,94,138,187,259,435,513,513,513,
0,0,0,0,19,34,57,77,118,160,248,380,499,513,513,
0,0,0,0,16,30,65,106,190,261,397,510,513,513,513,
0,0,0,0,0,34,46,70,104,155,194,279,357,502,502,
0,0,0,0,24,24,49,65,114,136,181,241,346,472,472,
0,0,0,0,0,25,50,77,121,163,263,372,372,513,513,
0,0,0,17,17,17,55,71,126,184,266,391,511,513,513,
0,0,0,0,23,23,38,64,87,136,204,308,473,513,513,

0,0,0,0,15,39,62,99,194,250,333,333,513,513,513,
0,0,0,0,0,28,56,83,121,192,290,343,513,513,513,
0,0,0,0,0,26,52,94,120,168,284,346,346,475,513,
12,12,12,12,20,30,49,75,110,137,209,267,392,392,492,
0,0,0,0,0,0,40,62,102,138,199,288,445,513,513,
0,0,0,0,0,0,45,68,100,152,222,279,347,500,500,
0,0,0,0,0,0,0,60,97,154,207,286,428,505,513,
0,0,0,0,0,0,25,39,59,100,150,212,337,513,513,
0,0,0,0,0,25,38,51,92,128,213,287,511,511,513,
0,0,0,0,0,28,44,71,114,141,203,307,505,505,505,


15,0,15,13,9,8,8,7,7,7,7,6,6,7,7,7,
