0,0,0,0,0,23,46,77,115,143,179,218,295,381,381,
0,0,0,0,0,27,39,59,87,129,181,261,370,486,486,
11,11,11,11,11,23,36,59,88,127,182,250,341,437,437,
0,0,11,11,11,23,31,57,92,121,172,235,288,389,476,
0,0,0,0,19,26,28,57,85,134,180,256,335,511,511,
0,0,0,0,16,24,36,56,79,119,180,237,346,513,513,
0,0,0,0,16,16,16,46,78,116,167,253,371,512,513,
0,0,0,0,0,21,37,54,82,135,191,288,421,513,513,
0,0,0,0,12,27,39,55,85,129,197,300,508,513,513,
0,0,0,0,0,21,39,59,90,135,205,263,324,456,513,

0,0,0,0,0,25,51,78,116,146,269,269,269,269,269,
0,0,0,0,0,25,45,60,87,152,152,215,437,437,437,
0,0,0,0,0,23,48,68,108,181,427,427,427,427,427,
0,0,0,0,0,29,46,65,122,149,340,340,340,340,340,
0,0,0,0,0,29,37,70,107,144,241,241,241,241,241,
0,0,0,0,17,29,40,65,86,141,168,286,286,386,386,
0,0,0,0,0,28,39,65,105,155,209,423,423,423,423,
0,0,0,0,0,20,41,60,86,125,195,255,373,373,373,
0,0,0,0,17,26,45,62,94,123,163,202,410,410,410,
0,0,0,0,15,32,49,74,117,135,353,353,353,353,353,

0,0,0,10,10,28,54,77,114,194,194,337,337,337,337,
0,0,0,0,14,25,51,86,134,199,463,463,463,463,463,
0,0,13,13,16,23,43,80,119,158,283,283,424,424,424,
0,0,0,0,0,27,46,72,119,173,303,303,513,513,513,
0,0,0,0,0,0,35,61,92,141,207,445,445,445,445,
0,0,0,0,0,0,37,60,103,182,255,513,513,513,513,
0,0,0,0,0,31,40,57,96,140,242,481,481,481,481,
0,0,0,0,0,32,32,50,67,90,168,281,513,513,513,
0,0,0,0,0,30,37,57,79,153,213,506,506,506,506,
0,0,0,0,0,27,48,69,103,177,240,415,415,415,415,

0,0,0,0,17,41,65,87,123,171,347,347,347,347,347,
0,0,0,0,17,41,66,101,146,312,312,312,312,312,312,
0,0,0,0,18,31,55,89,105,172,257,257,257,257,257,
0,0,0,0,0,31,52,77,150,203,203,310,310,310,310,
0,0,0,0,0,31,56,100,139,166,513,513,513,513,513,
0,0,0,0,0,29,57,82,163,205,513,513,513,513,513,
0,0,0,0,0,0,49,75,134,186,287,287,513,513,513,
0,0,0,0,22,40,50,85,164,238,466,466,466,466,466,
0,0,0,0,0,30,47,76,116,210,429,429,429,429,429,
0,0,0,0,0,33,61,84,145,214,393,393,393,393,393,

0,0,0,0,0,39,68,86,163,163,513,513,513,513,513,
0,0,0,0,0,39,61,87,116,156,216,216,513,513,513,
0,0,16,16,16,28,53,82,145,200,200,513,513,513,513,
11,11,11,11,11,30,49,73,122,175,473,473,473,473,473,
0,0,0,0,0,30,47,83,162,235,324,324,324,324,324,
0,0,0,0,22,37,61,98,133,237,350,350,350,350,350,
0,0,11,11,18,27,58,87,151,282,282,282,282,282,282,
0,0,0,0,19,25,54,84,184,434,434,434,434,434,434,
0,0,0,0,0,30,51,76,123,186,513,513,513,513,513,
0,0,0,0,0,43,73,110,148,197,197,197,197,197,197,

0,0,0,0,11,34,65,116,116,229,229,285,285,285,285,
0,0,0,0,0,0,42,66,83,129,179,264,485,485,485,
0,0,0,0,0,23,43,63,94,169,283,490,490,490,490,
0,0,0,0,0,24,48,69,107,161,286,442,442,442,442,
0,0,0,0,16,27,56,90,131,230,513,513,513,513,513,
0,0,0,16,16,30,51,80,117,203,478,478,478,478,478,
0,0,0,0,0,29,46,73,118,190,440,440,440,440,440,
0,0,0,0,17,33,52,68,131,178,513,513,513,513,513,
0,0,0,0,0,0,43,68,99,402,402,402,402,402,402,
0,0,0,0,20,28,47,78,110,171,200,405,405,405,405,

0,0,0,0,14,36,63,84,112,368,368,368,368,368,368,
0,0,0,0,0,0,51,66,83,163,163,339,339,339,339,
0,0,0,0,0,0,32,51,80,113,144,233,375,375,375,
0,0,0,0,0,30,41,56,99,170,244,244,244,244,244,
0,0,0,0,12,30,54,79,112,190,300,300,300,300,300,
0,0,0,0,0,0,41,51,86,199,307,307,307,307,307,
0,0,0,0,22,27,41,68,131,364,364,364,364,364,364,
0,0,0,0,17,21,47,60,96,150,218,218,218,218,218,
0,0,0,0,0,30,47,67,112,145,271,271,271,271,271,
0,0,0,0,0,24,38,67,100,142,232,232,232,232,232,


15,0,13,9,8,8,7,7,7,7,7,7,7,8,6,4,
