0,0,0,0,0,0,38,58,82,137,225,292,442,512,512,
0,0,0,0,0,0,0,64,98,153,211,310,453,512,513,
0,0,0,0,0,26,26,61,100,148,208,302,386,510,513,
0,0,0,0,0,0,34,54,96,163,227,294,413,512,513,
0,0,0,0,0,26,26,53,94,146,221,300,513,513,513,
22,22,22,22,22,22,31,59,89,147,226,308,390,513,513,
0,0,0,0,0,0,0,67,90,153,239,300,405,511,511,
0,0,0,0,0,34,39,56,101,159,244,348,472,513,513,
0,0,0,19,19,26,48,71,106,144,234,329,458,512,513,
0,0,0,0,0,0,0,49,100,155,220,289,454,509,513,

0,0,0,0,0,28,38,69,110,159,209,300,485,485,485,
0,0,0,0,0,34,53,63,100,136,172,249,309,309,309,
0,0,0,0,0,33,33,42,84,135,163,288,477,477,477,
0,0,0,0,0,29,46,77,96,152,239,300,476,476,476,
0,0,0,0,0,0,0,55,108,128,181,262,396,396,396,
0,0,0,0,0,0,46,53,103,145,180,224,364,364,364,
0,0,0,0,0,25,52,80,110,154,219,298,378,378,378,
0,0,0,0,0,0,46,74,90,141,204,270,510,510,510,
0,0,0,0,0,0,33,67,123,180,380,380,380,380,380,
0,0,0,0,0,0,42,72,96,143,176,237,498,498,498,

0,0,0,0,0,0,45,72,109,147,221,278,331,513,513,
0,0,0,0,0,0,44,63,112,161,208,289,508,508,508,
0,0,0,0,0,0,42,56,90,126,177,255,365,513,513,
0,0,0,0,0,0,41,70,91,138,184,234,290,476,476,
0,0,0,0,0,32,43,62,120,169,273,442,442,513,513,
0,0,0,0,0,0,0,60,79,137,190,254,363,513,513,
0,0,0,0,0,33,33,51,107,141,241,260,330,503,503,
0,0,0,0,0,0,50,67,96,153,209,345,504,504,504,
0,0,0,0,0,0,36,77,101,174,285,382,513,513,513,
0,0,0,0,0,0,47,69,106,166,229,349,349,513,513,

0,0,0,0,0,43,62,80,137,175,212,299,513,513,513,
0,0,0,0,0,0,56,81,129,184,214,455,455,455,455,
0,0,0,0,24,40,69,95,121,222,268,511,511,511,511,
0,0,0,0,0,30,56,100,130,167,219,271,340,340,340,
0,0,0,0,0,0,62,99,137,175,383,383,485,485,485,
0,0,0,0,32,35,48,87,128,168,251,251,414,414,414,
0,0,21,21,21,33,52,88,126,211,305,305,507,507,507,
0,0,0,0,0,33,63,85,133,182,263,435,435,435,435,
0,0,0,0,0,0,60,94,147,238,352,352,513,513,513,
0,0,0,0,0,0,48,93,150,255,364,512,513,513,513,

0,0,0,0,0,0,72,108,163,203,288,513,513,513,513,
0,0,0,24,24,31,59,104,156,410,410,410,410,410,410,
0,0,0,0,0,46,69,113,182,325,325,513,513,513,513,
22,22,22,22,22,35,77,118,145,206,430,430,430,430,430,
0,0,0,0,0,34,65,120,157,320,320,320,320,320,320,
0,0,0,0,0,0,68,113,163,189,216,283,472,472,472,
0,0,0,0,0,37,63,99,157,210,415,415,415,415,415,
0,0,0,0,0,47,68,110,159,275,275,472,472,472,472,
0,0,0,0,0,41,63,114,191,461,461,461,461,461,461,
0,0,0,0,0,0,55,95,166,430,430,430,430,430,430,

0,0,0,0,0,36,58,100,154,228,417,417,417,417,417,
0,0,0,0,0,44,63,110,187,361,361,513,513,513,513,
0,0,0,0,0,33,61,112,154,202,260,425,425,425,425,
0,0,0,0,0,30,50,89,141,200,240,513,513,513,513,
0,0,0,0,29,37,60,96,162,232,370,370,513,513,513,
23,23,23,23,23,23,58,102,185,235,399,399,399,399,399,
0,0,0,0,0,0,61,89,193,210,442,442,442,442,442,
0,0,0,23,23,23,53,97,159,237,513,513,513,513,513,
0,0,0,0,0,39,58,99,162,223,341,513,513,513,513,
0,0,0,0,0,34,67,100,140,209,512,512,512,512,512,

0,0,0,0,0,33,58,87,153,167,264,264,409,409,409,
0,0,0,0,0,0,44,79,132,217,436,436,436,436,436,
0,0,0,0,0,37,53,93,171,255,369,369,369,369,369,
0,0,0,0,0,0,47,86,122,188,445,445,445,445,445,
0,0,0,0,0,0,58,89,117,236,287,287,470,470,470,
0,0,0,0,24,24,50,88,120,162,174,355,355,355,355,
0,0,0,0,0,0,50,73,114,165,398,398,398,398,398,
0,0,0,0,25,25,40,61,141,198,346,346,346,346,346,
0,0,0,30,30,33,33,80,205,432,432,432,432,432,432,
0,0,0,0,0,0,51,72,136,333,333,333,333,333,333,


15,0,8,15,15,8,8,8,7,7,7,7,7,7,6,6,
