0,0,0,0,0,0,0,49,91,149,223,284,399,510,513,
0,0,0,0,0,0,0,57,82,141,218,317,437,513,513,
0,0,0,0,0,0,0,60,97,132,194,277,376,508,513,
0,0,0,0,0,0,34,54,97,148,224,313,434,512,513,
23,23,23,23,23,23,23,60,83,153,201,315,373,513,513,
0,0,0,0,0,0,28,49,96,149,212,292,433,513,513,
0,0,0,0,0,0,45,62,91,147,230,336,488,488,513,
0,0,0,0,0,0,36,63,95,157,233,334,510,513,513,
0,0,0,0,0,0,42,66,92,158,238,312,404,509,513,
0,0,0,0,0,0,0,55,91,150,224,301,441,510,513,

0,0,0,0,0,31,48,74,126,219,234,304,513,513,513,
0,0,0,0,0,0,44,62,106,157,196,497,497,497,497,
0,0,0,0,0,0,47,57,86,146,180,270,513,513,513,
0,0,0,0,0,35,52,70,106,148,200,263,448,448,448,
25,25,25,25,25,34,34,60,113,165,205,205,361,361,361,
0,0,0,0,0,0,0,66,99,142,197,246,360,360,360,
0,0,0,0,0,26,43,83,107,152,198,263,406,406,406,
0,0,0,0,0,33,44,77,105,147,205,311,311,311,311,
0,0,0,0,0,0,50,68,119,212,375,375,375,375,375,
0,0,0,0,0,27,47,61,101,135,178,254,423,423,423,

0,0,0,0,0,0,53,82,112,191,213,346,453,453,453,
0,0,0,0,0,0,49,78,114,159,254,310,497,513,513,
0,0,0,0,0,0,41,71,116,146,208,319,319,513,513,
0,0,0,0,0,30,47,83,97,166,199,315,513,513,513,
0,0,0,0,30,36,43,84,124,180,273,327,419,513,513,
0,0,0,25,25,25,51,62,110,165,256,256,513,513,513,
0,0,0,0,0,32,32,68,123,151,232,299,513,513,513,
0,0,0,0,0,0,56,65,82,194,228,433,433,433,433,
0,0,0,0,0,31,53,80,120,175,254,513,513,513,513,
0,0,0,0,0,0,49,67,119,175,227,281,513,513,513,

0,0,0,26,26,34,56,75,122,201,259,322,322,513,513,
0,0,0,0,0,0,59,95,135,177,223,442,442,442,442,
0,0,0,0,0,43,53,92,129,193,423,423,423,423,423,
0,0,0,0,0,28,64,97,131,186,246,246,404,404,404,
0,0,0,0,0,35,65,107,156,198,259,508,508,508,508,
0,0,0,0,0,37,47,71,122,172,257,490,490,490,490,
0,0,0,0,38,48,63,88,135,196,316,420,513,513,513,
0,0,0,0,0,32,67,85,145,188,226,335,513,513,513,
0,0,0,0,0,34,62,86,135,410,410,410,513,513,513,
0,0,0,0,0,0,0,91,147,247,369,513,513,513,513,

0,0,0,0,0,0,49,85,165,218,430,430,430,430,430,
0,24,24,24,24,24,61,106,152,202,352,352,513,513,513,
0,0,0,0,0,38,65,112,199,465,465,513,513,513,513,
0,0,0,0,29,29,59,108,152,200,312,475,475,475,475,
20,20,20,20,20,34,67,110,158,228,228,435,435,435,435,
0,0,0,0,27,43,68,105,139,187,251,513,513,513,513,
0,0,0,0,0,36,58,92,149,331,331,331,469,469,469,
0,0,0,0,0,42,72,107,140,188,266,506,506,506,506,
0,0,0,0,0,0,0,87,162,513,513,513,513,513,513,
0,0,0,0,0,0,56,82,162,196,513,513,513,513,513,

0,0,0,0,0,0,56,92,145,246,246,366,366,366,366,
0,0,0,0,30,30,53,88,164,288,513,513,513,513,513,
0,0,0,0,0,0,64,95,151,208,303,439,439,439,439,
0,0,0,0,0,44,58,75,147,213,246,394,394,394,394,
0,0,0,0,0,0,54,95,135,173,221,276,513,513,513,
0,0,0,0,31,31,45,78,151,454,454,454,454,454,454,
0,0,0,0,0,0,58,99,156,257,428,428,428,428,428,
0,0,0,0,0,30,50,93,139,209,259,496,496,496,496,
0,0,0,0,0,38,46,95,177,192,458,458,458,458,458,
0,0,0,0,0,31,57,79,136,195,326,513,513,513,513,

0,0,0,0,0,32,50,83,113,182,379,379,379,379,379,
0,0,0,0,0,0,35,80,137,174,192,372,372,372,372,
0,0,0,0,0,22,52,86,169,275,513,513,513,513,513,
0,0,0,0,0,0,45,62,113,265,373,373,373,373,373,
0,0,0,0,0,0,47,70,104,145,223,513,513,513,513,
0,22,22,22,22,22,50,75,109,146,163,204,342,342,342,
0,0,0,0,0,0,46,73,113,221,258,258,367,367,367,
0,0,0,0,0,36,47,75,129,178,205,513,513,513,513,
0,0,0,0,0,34,44,69,136,383,383,383,383,383,383,
0,0,0,0,0,0,0,66,131,402,402,402,402,402,402,


15,0,8,15,15,8,8,8,7,7,7,7,7,7,6,6,
